Aaron's Farm,Set 10,2020-01-24,0.0,-34.16800062577191,5.5202859495254133
Aaron's Farm,Set 10,2020-01-25,0.0,-39.682651408484531,5.5146507827125877
Aaron's Farm,Set 10,2020-01-26,0.0,-45.191457353514906,5.508805945030355
Aaron's Farm,Set 11,2020-01-20,0.0,-16.532399460984664,5.73739689838371
Aaron's Farm,Set 11,2020-01-21,0.0,-22.001318578065394,5.4689191170807003
Aaron's Farm,Set 11,2020-01-22,0.0,-27.463547386173985,5.4622288081086179
Aaron's Farm,Set 11,2020-01-23,0.0,-32.920592057909289,5.4570446717352734
Aaron's Farm,Set 11,2020-01-24,0.0,-38.369119201674522,5.4485271437652392
Aaron's Farm,Set 11,2020-01-25,0.0,-43.812015220146407,5.4428960184719184
Aaron's Farm,Set 11,2020-01-26,0.0,-49.249067378728057,5.4370521585816185
Aaron's Farm,Set 2,2020-01-20,0.0,-17.809109179789203,5.8383521111547703
Aaron's Farm,Set 2,2020-01-21,0.0,-23.387606440138072,5.5784972603488843
Aaron's Farm,Set 2,2020-01-22,0.0,-28.961150711493744,5.5735442713556678
Aaron's Farm,Set 2,2020-01-23,0.0,-34.529511789270728,5.5683610777769967
Aaron's Farm,Set 2,2020-01-24,30.0,-10.092466781378874,5.5629549921081445
Aaron's Farm,Set 2,2020-01-25,0.0,-15.649800206827805,5.5573334254489337
Aaron's Farm,Set 2,2020-01-26,0.0,-21.201304077825995,5.5515038709981903
Aaron's Farm,Set 3,2020-01-20,0.0,-33.212984683745162,5.7456051429855153
Aaron's Farm,Set 3,2020-01-21,0.0,-38.695749995572555,5.4827653118274045
Aaron's Farm,Set 3,2020-01-22,0.0,-44.173560466124485,5.4778104705518915
Aaron's Farm,Set 3,2020-01-23,30.0,-19.646181665179483,5.4726211990549931
Aaron's Farm,Set 3,2020-01-24,0.0,-25.113386578611028,5.4672049134315808
Aaron's Farm,Set 3,2020-01-25,0.0,-30.574955707400136,5.4615691287890868
Aaron's Farm,Set 3,2020-01-26,0.0,-36.030677149971496,5.4557214425713898
Aaron's Farm,Set 4,2020-01-20,0.0,-14.775249857160759,5.7543520795457432
Aaron's Farm,Set 4,2020-01-21,0.0,-20.267040882394639,5.4917910252339581
Aaron's Farm,Set 4,2020-01-22,0.0,-25.749453834664465,5.4824129522697822
Aaron's Farm,Set 4,2020-01-23,0.0,-31.226676361539958,5.4772225268755435
Aaron's Farm,Set 4,2020-01-24,0.0,-36.698481660549476,5.4718052990095538
Aaron's Farm,Set 4,2020-01-25,0.0,-42.164650438925804,5.4661687783763071
Aaron's Farm,Set 4,2020-01-26,30.0,-17.624970995945432,5.4603205570196218
Aaron's Farm,Set 5,2020-01-20,30.0,-74.279413187412317,5.591203362960397
Aaron's Farm,Set 5,2020-01-21,0.0,-79.636654489757746,5.3572413023454244
Aaron's Farm,Set 5,2020-01-22,0.0,-84.979089051368135,5.3424345616104114
Aaron's Farm,Set 5,2020-01-23,30.0,-60.315783335103561,5.3366942837354419
Aaron's Farm,Set 5,2020-01-24,0.0,-65.638475274166638,5.3226919390631133
Aaron's Farm,Set 5,2020-01-25,0.0,-70.948258930006148,5.3097836558395022
Aaron's Farm,Set 5,2020-01-26,30.0,-46.245842950927226,5.2975840209210805
Aaron's Farm,Set 6,2020-01-20,0.0,-34.472998992248449,5.6501830383642044
Aaron's Farm,Set 6,2020-01-21,0.0,-39.840520908808742,5.3675219165603298
Aaron's Farm,Set 6,2020-01-22,0.0,-45.190891260946927,5.3503703521381567
Aaron's Farm,Set 6,2020-01-23,30.0,-20.527092534016077,5.3362012730691299
Aaron's Farm,Set 6,2020-01-24,0.0,-25.858486092043734,5.3313935580276874
Aaron's Farm,Set 6,2020-01-25,0.0,-31.207251561294171,5.3487654692504334
Aaron's Farm,Set 6,2020-01-26,0.0,-36.543394351954944,5.3361427906607561
Aaron's Farm,Set 7,2020-01-20,0.0,-8.4769197556462643,5.8559467196601904
Aaron's Farm,Set 7,2020-01-21,0.0,-14.073584345747022,5.5966645901007608
Aaron's Farm,Set 7,2020-01-22,0.0,-19.665302698939414,5.5917183531923946
Aaron's Farm,Set 7,2020-01-23,0.0,-25.251845360510046,5.5865426615706122
Aaron's Farm,Set 7,2020-01-24,0.0,-30.832990170182825,5.5811448096728355
Aaron's Farm,Set 7,2020-01-25,0.0,-36.408522360590823,5.5755321904079729
Aaron's Farm,Set 7,2020-01-26,0.0,-41.978234639275229,5.5697122786843902
Aaron's Farm,Set 8,2020-01-20,0.0,-7.7498854469624803,5.8430074449466884
Aaron's Farm,Set 8,2020-01-21,0.0,-13.333189396853314,5.5833039498908503
Aaron's Farm,Set 8,2020-01-22,0.0,-18.911541965745386,5.5783525688920736
Aaron's Farm,Set 8,2020-01-23,0.0,-24.484713148683511,5.5731711829381325
Aaron's Farm,Set 8,2020-01-24,0.0,-30.052480248390552,5.5677670997070479
Aaron's Farm,Set 8,2020-01-25,0.0,-35.614627973838111,5.5621477254475424
Aaron's Farm,Set 8,2020-01-26,0.0,-41.170948522320472,5.5563205484823355
Aaron's Farm,Set 9,2020-01-20,0.0,-34.086398493731139,5.7959713867211109
Aaron's Farm,Set 9,2020-01-21,0.0,-39.621143472096193,5.5347449783650511
Aaron's Farm,Set 9,2020-01-22,0.0,-45.150927112319948,5.5297836402237683
Aaron's Farm,Set 9,2020-01-23,0.0,-50.675517344956063,5.5245902326360987
Aaron's Farm,Set 9,2020-01-24,0.0,-56.194689458391849,5.5191721134358023
Aaron's Farm,Set 9,2020-01-25,80.0,18.291773802290209,5.5135367393179084
Aaron's Farm,Set 9,2020-01-26,0.0,0.43007418468650371,5.507691649253613
Home,D1,2020-01-20,5.6500000000000004,-3.9972695438593888,5.5941500343877459
Home,D1,2020-01-21,0.0,-9.4913729967723128,5.4941034529128814
Home,D1,2020-01-22,0.0,-14.98028571507794,5.4889127183056168
Home,D1,2020-01-23,0.0,-20.463777997301875,5.483492282223926
Home,D1,2020-01-24,0.0,-25.941627472510234,5.4778494752083269
Home,D1,2020-01-25,0.0,-31.413619199034017,5.4719917265237719
Home,D1,2020-01-26,0.0,-36.879545746629475,5.4659265475954646
Home,D2,2020-01-20,5.6399999999999997,-3.9182379135920087,5.574289431939274
Home,D2,2020-01-21,0.0,-9.3922163819871969,5.4739784683951971
Home,D2,2020-01-22,0.0,-14.860996986465167,5.4687806044779581
Home,D2,2020-01-23,0.0,-20.324349128176138,5.4633521417109909
Home,D2,2020-01-24,0.0,-25.78204956115124,5.4577004329751162
Home,D2,2020-01-25,0.0,-31.233882491178164,5.4518329300269057
Home,D2,2020-01-26,0.0,-36.679639658071693,5.4457571668935278
Home,D3,2020-01-20,8.0,-86.144782585815904,0.2816578724795531
Home,D3,2020-01-21,8.0,-78.736369666087825,0.59158708027195261
Home,D3,2020-01-22,8.0,-71.385766481944955,0.64939681585711784
Home,D3,2020-01-23,8.0,-64.093365068645966,0.70759858670098741
Home,D3,2020-01-24,8.0,-56.878292208359909,0.78492713971392281
Home,D3,2020-01-25,8.0,-49.763752051850076,0.88545984349015305
Home,D3,2020-01-26,8.0,-42.797175008515296,1.03342295666522
Home,D4,2020-01-20,8.0,-87.129654299394531,0.28113965480912173
Home,D4,2020-01-21,8.0,-79.655160969012258,0.52550666961772574
Home,D4,2020-01-22,8.0,-72.251014335200566,0.5958533661883193
Home,D4,2020-01-23,8.0,-64.93305966372381,0.68204532852322453
Home,D4,2020-01-24,8.0,-57.719872448030287,0.78681278430649737
Home,D4,2020-01-25,8.0,-50.632255298317645,0.91238285028734412
Home,D4,2020-01-26,8.0,-43.715597522977461,1.0833422246598208
Home,D5,2020-01-20,4.5899999999999999,-4.7983611814509004,5.5918067947900978
Home,D5,2020-01-21,0.0,-10.29009006709363,5.491728885642706
Home,D5,2020-01-22,0.0,-15.776627243228404,5.4865371761348012
Home,D5,2020-01-23,0.0,-21.25774290345322,5.481115660224817
Home,D5,2020-01-24,0.0,-26.733214574510981,5.4754716710577584
Home,D5,2020-01-25,0.0,-32.202827215032997,5.469612640522028
Home,D5,2020-01-26,2.2028272150329897,-35.463546082680395,5.4635460826804048
Home,D6,2020-01-20,4.5999999999999996,-7.2598706586151422,5.6506157413370657
Home,D6,2020-01-21,0.0,-12.811204763321399,5.5513341047062816
Home,D6,2020-01-22,0.0,-18.357381594834621,5.5461768315132334
Home,D6,2020-01-23,0.0,-23.898173918277877,5.5407923234432204
Home,D6,2020-01-24,0.0,-29.433361768707854,5.5351878504299794
Home,D6,2020-01-25,0.0,-34.962732549305628,5.5293707805977848
Home,D6,2020-01-26,4.9627325493056276,-35.523348563815603,5.5233485638155688
Steve test,1,2020-01-20,80.0,-60.494447377909523,4.1265906709850562
Steve test,1,2020-01-21,0.0,-63.120409922480803,2.6259625445712711
Steve test,1,2020-01-22,0.0,-64.875691094009198,1.7552811715283985
Steve test,1,2020-01-23,80.0,9.379566231226022,3.6555565100212064
Steve test,1,2020-01-24,0.0,2.7978178873558193,3.0712657149948646
Steve test,1,2020-01-25,0.0,-2.9549451281495465,2.7109375187474067
Steve test,1,2020-01-26,0.0,-5.394974306089324,2.4400291779397878
Steve test,2,2020-01-20,8.0,-109.82930071941993,7.2389992622604024E-2
Steve test,2,2020-01-21,8.0,-101.99559757499367,0.16793747863561331
Steve test,2,2020-01-22,8.0,-94.235218892833885,0.24218177489071285
Steve test,2,2020-01-23,8.0,-86.594783769641055,0.36105786310613169
Steve test,2,2020-01-24,8.0,-79.124699536060945,0.53182808472225573
Steve test,2,2020-01-25,8.0,-71.543960561622228,0.42051929012901923
Steve test,2,2020-01-26,8.0,-64.017256696703328,0.47433258322827909
Steve test,D1,2020-01-20,8.0,-122.26444277002572,0.13386713734786268
Steve test,D1,2020-01-21,8.0,-114.53513911543527,0.27069634540955284
Steve test,D1,2020-01-22,8.0,-106.84396379577485,0.3088246803395937
Steve test,D1,2020-01-23,8.0,-99.240023152889265,0.3960593571144021
Steve test,D1,2020-01-24,8.0,-91.79089254897076,0.55086939608149343
Steve test,D1,2020-01-25,8.0,-84.469060335389187,0.67816778641841391
Steve test,D1,2020-01-26,8.0,-77.296982974885211,0.82792263949607925
Steve test,D2,2020-01-20,8.0,-123.75893153118008,0.13692712812127972
Steve test,D2,2020-01-21,8.0,-116.0350479852823,0.27611645410218971
Steve test,D2,2020-01-22,8.0,-108.35280236757856,0.31775438229626735
Steve test,D2,2020-01-23,8.0,-100.74267203963242,0.38986967205388029
Steve test,D2,2020-01-24,8.0,-93.224592279453844,0.48192023982138738
Steve test,D2,2020-01-25,8.0,-85.869069511512095,0.64447723205826413
Steve test,D2,2020-01-26,8.0,-78.846065228053945,0.97699571654188289
Steve test,D3,2020-01-20,8.0,-117.5158922098791,1.4184249979404697E-2
Steve test,D3,2020-01-21,8.0,-109.53002511415588,1.4132904276763369E-2
Steve test,D3,2020-01-22,8.0,-101.54410722632603,1.4082112170193924E-2
Steve test,D3,2020-01-23,8.0,-93.55813909010881,1.4031863782743237E-2
Steve test,D3,2020-01-24,8.0,-85.572121239591212,1.3982149482419324E-2
Steve test,D3,2020-01-25,8.0,-77.586054199465622,1.3932959874434729E-2
Steve test,D3,2020-01-26,8.0,-69.599938485259372,1.3884285793746258E-2
Steve test,D4,2020-01-20,8.0,-83.304475236621485,0.85256261452438165
Steve test,D4,2020-01-21,8.0,-76.176798873672851,0.87232363705132443
Steve test,D4,2020-01-22,8.0,-69.232606945699757,1.0558080720268952
Steve test,D4,2020-01-23,8.0,-62.498191216477977,1.2655842707782341
Steve test,D4,2020-01-24,8.0,-56.050616668213834,1.5524254517358522
Steve test,D4,2020-01-25,8.0,-49.927488903789381,1.8768722355755552
Steve test,D4,2020-01-26,8.0,-44.13923992190405,2.2117510181146782
